index,duration
66,293.04647421836853
67,200.5874354839325
68,77.59469318389893
69,183.6316857337952
70,151.5369086265564
71,112.64614629745483
72,110.2411732673645
73,317.5277051925659
74,8582.866777658463
75,67.21911311149597
76,67.60779118537903
77,68.43000841140747
78,341.988252401352
79,1040.7548513412476
80,870.1751899719238
81,1017.999011516571
82,95.1204264163971
83,70.03286480903625
84,78.7406051158905
85,64.89415407180786
86,67.83172059059143
87,120.35315036773682
88,73.23663306236267
89,72.07701230049133
90,70.51068115234375
91,146.37354683876038
92,72.17283296585083
93,149.9036865234375
94,101.47625207901
95,225.9687464237213
96,110.26018261909483
97,152.64112496376038
98,81.93040347099304
99,178.6757266521454
100,90.5270607471466
101,88.06352424621582
102,95.16567754745483
103,764.5851354598999
104,481.7185642719269
105,157.17196893692017
106,85.90753889083862
107,242.14311385154724
108,125.21022653579712
109,77.14927697181702
110,73.1394145488739
111,69.14212727546692
112,68.26501488685608
113,92.8642282485962
114,151.77825474739075
115,93.41014289855956
116,187.20414924621585
117,70.02897620201111
118,94.17249035835266
119,66.0414559841156
120,71.57290601730347
121,73.74638104438782
122,73.0795669555664
123,66.4779212474823
