index,duration
87,49.79210186004639
88,53.43571901321411
89,52.545485496521
90,53.02248287200928
91,56.45956015586853
92,54.460821866989136
93,48.05695581436157
94,46.90862250328064
95,47.70636749267578
96,40.91056132316589
97,45.37039160728455
98,46.34230399131775
99,47.89570331573486
100,49.314271450042725
101,48.95359539985657
102,50.086827754974365
103,49.587790966033936
104,49.71544623374939
105,50.73548603057861
106,54.751261711120605
107,55.31046366691589
108,52.64889264106751
109,300.7683935165405
110,47.86920928955078
111,47.15969753265381
112,49.11741042137146
113,47.04003190994263
114,47.52591252326965
115,49.37409591674805
116,590.2755625247955
117,48.88865065574646
118,47.8971529006958
119,47.30104303359985
120,47.93435645103455
121,56.12225317955017
122,38.81074142456055
123,40.84166193008423
